index_oligo,OHE_pos10_C
2994,0
2995,0
2996,0
2997,0
2998,0
2999,1
3000,0
3001,1
3002,0
3003,0
3004,0
3005,0
3006,1
3007,0
3008,1
3009,0
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,0
3018,0
3019,0
3020,0
3021,0
3022,0
3023,0
3024,1
3025,0
3026,0
3027,0
3028,0
3029,1
3030,1
3031,0
3032,0
3033,0
3034,0
3035,0
3036,0
3037,0
3038,0
3039,0
3040,0
3041,1
3042,0
3043,1
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,1
3051,0
3052,0
3053,0
3054,0
3055,1
3056,0
3057,0
3058,0
3059,0
3060,1
3061,0
3062,0
3063,0
3064,0
3065,1
3066,0
3067,0
3068,1
3069,0
3070,0
3071,1
3072,1
3073,0
3074,0
3075,0
3076,0
3077,0
3078,1
3079,0
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,1
3087,0
3088,0
3089,0
3090,0
3091,0
3092,1
3093,0
3094,1
3095,0
3096,1
3097,0
3098,0
3099,1
3100,0
3101,0
3102,0
3103,0
3104,0
3105,0
3106,0
3107,0
3108,0
3109,1
3110,1
3111,0
3112,1
3113,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0
3128,1
3129,0
3130,0
3131,1
3132,1
3133,1
3134,0
3135,0
3136,0
3137,0
3138,0
3139,0
3140,1
3141,0
3142,0
3143,0
3144,1
3145,0
3146,0
3147,0
3148,1
3149,1
3150,0
3151,0
3152,0
3153,1
3154,0
3155,0
3156,1
3157,0
3158,1
3159,1
3160,1
3161,0
3162,1
3163,0
3164,0
3165,0
3166,0
3167,0
3168,1
3169,1
3170,0
3171,0
3172,1
3173,0
3174,1
3175,1
3176,1
3177,1
3178,0
3179,0
3180,0
3181,0
3182,0
3183,0
3184,1
3185,1
3186,1
3187,0
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,1
3195,1
3196,0
3197,1
3198,0
3199,1
3200,0
3201,0
3202,0
3203,0
3204,0
3205,0
3206,0
3207,1
3208,0
3209,0
3210,0
3211,0
3212,1
3213,0
3214,0
3215,0
3216,0
3217,0
3218,0
3219,0
3220,1
3221,0
3222,1
3223,0
3224,0
3225,1
3226,0
3227,0
3228,0
3229,0
3230,1
3231,0
3232,0
3233,0
3234,1
3235,0
3236,0
3237,1
3238,1
3239,0
3240,0
3241,1
3242,0
3243,0
3244,0
3245,1
3246,0
3247,1
3248,0
3249,1
3250,0
3251,0
3252,1
3253,0
3254,1
3255,1
3256,1
3257,0
3258,1
3259,0
3260,0
3261,1
3262,1
3263,0
3264,0
3265,0
3266,0
3267,1
3268,0
3269,0
3270,0
3271,1
3272,0
3273,0
3274,0
3275,0
3276,0
3277,0
3278,1
3279,0
3280,0
3281,0
3282,0
3283,0
3284,0
3285,1
3286,0
3287,0
3288,0
3289,1
3290,0
3291,1
3292,1
3293,0
3294,0
3295,0
3296,0
3297,0
3298,0
3299,0
3300,0
3301,0
3302,0
3303,0
3304,1
3305,0
3306,0
3307,1
3308,0
3309,0
3310,1
3311,0
3312,0
3313,1
3314,0
3315,0
3316,0
3317,0
3318,0
3319,0
3320,1
3321,1
3322,1
3323,1
3324,1
3325,0
3326,0
3327,0
3328,0
3329,0
3330,0
3331,0
3332,0
3333,0
3334,0
3335,0
3336,0
3337,0
3338,0
3339,0
3340,1
3341,1
3342,1
3343,1
3344,0
3345,0
3346,0
3347,0
3348,0
3349,0
3350,1
3351,0
3352,1
3353,1
3354,0
3355,0
3356,0
3357,1
3358,1
3359,1
3360,1
3361,0
3362,1
3363,0
3364,1
3365,1
3366,1
3367,0
3368,0
3369,0
3370,1
3371,0
3372,0
3373,0
3374,0
3375,0
3376,0
3377,0
3378,0
3379,0
3380,0
3381,0
3382,0
3383,0
3384,1
3385,1
3386,0
3387,0
3388,0
3389,0
3390,1
3391,1
3392,0
3393,0
3394,1
3395,1
3396,1
3397,0
3398,1
3399,0
3400,0
3401,0
3402,0
3403,0
3404,0
3405,1
3406,1
3407,0
3408,1
3409,0
3410,0
3411,1
3412,0
3413,1
3414,0
3415,0
3416,1
3417,0
3418,1
3419,0
3420,0
3421,0
3422,0
3423,0
3424,0
3425,1
3426,0
3427,0
3428,1
3429,0
3430,1
3431,0
3432,0
3433,0
3434,0
3435,1
3436,0
3437,0
3438,0
3439,1
3440,1
3441,0
3442,1
3443,0
3444,0
3445,1
3446,0
3447,0
3448,0
3449,1
3450,0
3451,0
3452,0
3453,0
3454,0
3455,1
3456,0
3457,0
3458,0
3459,1
3460,0
3461,1
3462,0
3463,1
3464,1
3465,0
3466,0
3467,0
3468,0
3469,0
3470,1
3471,1
3472,0
3473,0
3474,0
3475,0
3476,0
3477,1
3478,0
3479,1
3480,1
3481,0
3482,0
3483,1
3484,1
3485,0
3486,0
3487,0
3488,0
3489,0
3490,1
3491,0
3492,0
3493,0
3494,1
3495,0
3496,1
3497,0
3498,0
3499,0
3500,0
3501,1
3502,0
3503,0
3504,0
3505,0
3506,1
3507,1
3508,0
3509,1
3510,0
3511,1
3512,0
3513,0
3514,1
3515,0
3516,0
3517,0
3518,0
3519,1
3520,1
3521,0
3522,1
3523,0
3524,0
3525,1
3526,0
3527,0
3528,0
3529,1
3530,0
3531,0
3532,1
3533,1
3534,0
3535,1
3536,1
3537,0
3538,0
3539,0
3540,0
3541,0
3542,0
3543,0
3544,0
3545,1
3546,0
3547,0
3548,0
3549,1
3550,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,1
3558,0
3559,0
3560,0
3561,0
3562,0
3563,0
3564,0
3565,1
3566,0
3567,0
3568,0
3569,0
3570,0
3571,0
3572,0
3573,1
3574,0
3575,0
3576,0
3577,0
3578,0
3579,0
3580,0
3581,0
3582,0
3583,0
3584,0
3585,0
3586,0
3587,1
3588,0
3589,0
3590,0
3591,0
3592,0
3593,0
3594,0
3595,0
3596,0
3597,0
3598,0
3599,1
3600,0
3601,1
3602,0
3603,0
3604,0
3605,0
3606,0
3607,0
3608,1
3609,0
3610,0
3611,1
3612,0
3613,0
3614,0
3615,1
3616,0
3617,0
3618,1
3619,0
3620,0
3621,1
3622,0
3623,0
3624,0
3625,0
3626,0
3627,0
3628,0
3629,0
3630,1
3631,1
3632,0
3633,0
3634,0
3635,0
3636,1
3637,0
3638,0
3639,0
3640,0
3641,0
3642,0
3643,0
3644,1
3645,0
3646,1
3647,0
3648,0
3649,0
3650,0
3651,1
3652,1
3653,1
3654,0
3655,0
3656,0
3657,1
3658,1
3659,0
3660,0
3661,0
3662,0
3663,0
3664,0
3665,0
3666,1
3667,0
3668,0
3669,0
3670,0
3671,0
3672,1
3673,0
3674,0
3675,1
3676,0
3677,0
3678,0
3679,1
3680,0
3681,1
3682,0
3683,1
3684,0
3685,0
3686,0
3687,0
3688,0
3689,0
3690,0
3691,0
3692,0
3693,0
3694,0
3695,0
3696,0
3697,0
3698,0
3699,0
3700,0
3701,1
3702,1
3703,0
3704,0
3705,0
3706,0
3707,0
3708,0
3709,0
3710,1
3711,1
3712,1
3713,1
3714,1
3715,0
3716,1
3717,0
3718,1
3719,0
3720,0
3721,0
3722,0
3723,1
3724,0
3725,0
3726,0
3727,1
3728,0
3729,1
3730,0
3731,0
3732,0
3733,0
3734,0
3735,1
3736,0
3737,1
3738,0
3739,0
3740,0
3741,0
3742,0
3743,1
3744,0
3745,0
3746,0
3747,0
3748,1
3749,1
3750,0
3751,0
3752,1
3753,1
3754,0
3755,0
3756,0
3757,0
3758,0
3759,0
3760,1
3761,0
3762,0
3763,1
3764,1
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,0
3772,1
3773,1
3774,0
3775,0
3776,1
3777,1
3778,0
3779,0
3780,0
3781,0
3782,0
3783,0
3784,0
3785,0
3786,0
3787,0
3788,0
3789,1
3790,0
3791,0
3792,0
3793,1
3794,1
3795,0
3796,0
3797,0
3798,0
3799,1
3800,1
3801,0
3802,0
3803,1
3804,1
3805,0
3806,1
3807,1
3808,0
3809,0
3810,1
3811,1
3812,0
3813,0
3814,0
3815,1
3816,1
3817,0
3818,1
3819,0
3820,0
3821,0
3822,1
3823,0
3824,0
3825,1
3826,0
3827,1
3828,0
3829,0
3830,1
3831,0
3832,0
3833,0
3834,1
3835,1
3836,0
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,1
3844,1
3845,0
3846,0
3847,0
3848,0
3849,0
3850,0
3851,0
3852,0
3853,1
3854,0
3855,0
3856,0
3857,1
3858,0
3859,0
3860,0
3861,0
3862,0
3863,1
3864,1
3865,0
3866,0
3867,0
3868,1
3869,0
3870,0
3871,1
3872,0
3873,1
3874,0
3875,1
3876,0
3877,0
3878,0
3879,0
3880,0
3881,1
3882,0
3883,0
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,1
3892,1
3893,0
3894,1
3895,0
3896,0
3897,0
3898,0
3899,0
3900,1
3901,1
3902,0
3903,0
3904,0
3905,0
3906,1
3907,0
3908,0
3909,1
3910,0
3911,1
3912,0
3913,0
3914,0
3915,1
3916,0
3917,0
3918,0
3919,1
3920,0
3921,0
3922,0
3923,1
3924,0
3925,1
3926,1
3927,1
3928,0
3929,0
3930,0
3931,0
3932,1
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,1
3940,0
3941,0
3942,0
3943,0
3944,0
3945,0
3946,0
3947,0
3948,0
3949,0
3950,1
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,1
3961,0
3962,0
3963,0
3964,1
3965,0
3966,0
3967,0
3968,0
3969,0
3970,1
3971,0
3972,1
3973,1
3974,0
3975,0
3976,0
3977,0
3978,1
3979,1
3980,0
3981,0
3982,0
3983,0
3984,0
3985,0
3986,1
3987,1
3988,0
3989,0
3990,0
3991,0
3992,0
3993,0
3994,0
3995,0
3996,0
3997,1
3998,0
3999,0
4000,0
4001,1
4002,0
4003,0
4004,0
4005,0
4006,0
4007,0
4008,0
4009,0
4010,1
4011,0
4012,0
4013,0
4014,1
4015,1
4016,0
4017,0
4018,0
4019,0
4020,1
4021,1
4022,1
4023,1
4024,0
4025,0
4026,0
4027,0
4028,0
4029,0
4030,0
4031,0
4032,0
4033,1
4034,0
4035,0
4036,1
4037,0
4038,0
4039,0
4040,0
4041,0
4042,0
4043,0
4044,0
4045,0
4046,0
4047,0
4048,0
4049,0
4050,1
4051,0
4052,0
4053,0
4054,0
4055,1
4056,0
4057,0
4058,0
4059,1
4060,0
4061,0
4062,0
4063,0
4064,0
4065,0
4066,0
4067,0
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,0
4075,0
4076,0
4077,0
4078,0
4079,1
4080,0
4081,0
4082,0
4083,0
4084,1
4085,1
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,1
4093,1
4094,1
4095,1
4096,0
4097,0
4098,1
4099,1
4100,1
4101,0
4102,0
4103,0
4104,0
4105,1
4106,0
4107,0
4108,0
4109,1
4110,0
4111,0
4112,1
4113,1
4114,0
4115,1
4116,0
4117,1
4118,0
4119,0
4120,0
4121,0
4122,0
4123,0
4124,1
4125,1
4126,0
4127,0
4128,1
4129,1
4130,0
4131,0
4132,1
4133,1
4134,1
4135,1
4136,0
4137,1
4138,0
4139,0
4140,0
4141,1
4142,0
4143,0
4144,0
4145,1
4146,0
4147,0
4148,0
4149,0
4150,0
4151,1
4152,0
4153,0
4154,0
4155,0
4156,1
4157,0
4158,0
4159,0
4160,0
4161,0
4162,0
4163,0
4164,0
4165,0
4166,0
4167,0
4168,1
4169,1
4170,0
4171,0
4172,0
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,0
4181,1
4182,1
4183,0
4184,0
4185,0
4186,0
4187,1
4188,0
4189,0
4190,1
4191,0
4192,0
4193,0
4194,0
4195,1
4196,1
4197,0
4198,1
4199,0
4200,1
4201,0
4202,0
4203,0
4204,0
4205,0
4206,0
4207,1
4208,0
4209,0
4210,1
4211,1
4212,0
4213,0
4214,0
4215,0
4216,0
4217,0
4218,0
4219,0
4220,1
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,1
4229,0
4230,0
4231,0
4232,0
4233,1
4234,0
4235,0
4236,1
4237,1
4238,0
4239,1
4240,1
4241,0
4242,0
4243,0
4244,0
4245,0
4246,0
4247,0
4248,1
4249,1
4250,1
4251,0
4252,0
4253,0
4254,0
4255,0
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,0
4265,0
4266,1
4267,0
4268,0
4269,0
4270,0
4271,0
4272,0
4273,0
4274,0
4275,0
4276,0
4277,0
4278,0
4279,1
4280,0
4281,0
4282,1
4283,0
4284,1
4285,0
4286,0
4287,1
4288,0
4289,0
4290,0
4291,0
4292,0
4293,1
4294,0
4295,0
4296,1
4297,0
4298,0
4299,0
4300,0
4301,0
4302,1
4303,1
4304,1
4305,0
4306,0
4307,0
4308,0
4309,0
4310,0
4311,0
4312,0
4313,0
4314,1
4315,0
4316,1
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,1
4325,1
4326,0
4327,0
4328,0
4329,0
4330,0
4331,0
4332,0
4333,0
4334,0
4335,0
4336,1
4337,1
4338,0
4339,0
4340,0
4341,0
4342,0
4343,0
4344,0
4345,0
4346,0
4347,0
4348,0
4349,0
4350,1
4351,1
4352,1
4353,1
4354,0
4355,0
4356,0
4357,0
4358,0
4359,0
4360,0
4361,0
4362,1
4363,1
4364,1
4365,0
4366,0
4367,0
4368,1
4369,1
4370,1
4371,0
4372,0
4373,0
4374,0
4375,0
4376,0
4377,0
4378,0
4379,0
4380,0
4381,0
4382,0
4383,0
4384,1
4385,0
4386,1
4387,0
4388,0
4389,1
4390,1
4391,1
4392,0
4393,1
4394,0
4395,0
4396,0
4397,0
4398,0
4399,0
4400,0
4401,0
4402,0
4403,0
4404,0
4405,1
4406,0
4407,1
4408,1
4409,0
4410,1
4411,1
4412,0
4413,0
4414,1
4415,1
4416,1
4417,0
4418,0
4419,1
4420,0
4421,0
4422,1
4423,0
4424,1
4425,0
4426,1
4427,0
4428,1
4429,0
4430,1
4431,1
4432,0
4433,0
4434,0
4435,1
4436,0
4437,0
4438,1
4439,0
4440,0
4441,1
4442,1
4443,1
4444,0
4445,0
4446,0
4447,0
4448,0
4449,0
4450,1
4451,0
4452,0
4453,1
4454,1
4455,0
4456,0
4457,0
4458,0
4459,1
4460,0
4461,0
4462,1
4463,1
4464,1
4465,0
4466,0
4467,0
4468,0
4469,0
4470,1
4471,0
4472,0
4473,0
4474,0
4475,0
4476,1
4477,0
4478,1
4479,1
4480,0
4481,1
4482,0
4483,1
4484,0
4485,1
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,1
4494,1
4495,0
4496,0
4497,0
4498,0
4499,0
4500,1
4501,1
4502,0
4503,0
4504,0
4505,0
4506,0
4507,0
4508,0
4509,0
4510,0
4511,0
4512,0
4513,0
4514,1
4515,0
4516,0
4517,1
4518,0
4519,0
4520,0
4521,0
4522,0
4523,0
4524,1
4525,0
4526,0
4527,0
4528,0
4529,1
4530,0
4531,0
4532,0
4533,0
4534,0
4535,1
4536,1
4537,0
4538,0
4539,0
4540,1
4541,1
4542,0
4543,0
4544,1
4545,1
4546,1
4547,0
4548,0
4549,0
4550,0
4551,0
4552,0
4553,1
4554,0
4555,0
4556,1
4557,0
4558,0
4559,1
4560,0
4561,0
4562,0
4563,0
4564,0
4565,1
4566,0
4567,0
4568,0
4569,1
4570,1
4571,1
4572,0
4573,1
4574,1
4575,0
4576,1
4577,0
4578,0
4579,0
4580,0
4581,0
4582,0
4583,0
4584,0
4585,0
4586,1
4587,0
4588,0
4589,0
4590,0
4591,0
4592,0
4593,0
4594,0
4595,0
4596,0
4597,0
4598,0
4599,0
4600,0
4601,0
4602,0
4603,0
4604,0
4605,0
4606,1
4607,0
4608,1
4609,1
4610,0
4611,0
4612,0
4613,0
4614,1
4615,0
4616,0
4617,0
4618,1
4619,0
4620,0
4621,0
4622,0
4623,0
4624,0
4625,0
4626,0
4627,1
4628,0
4629,0
4630,1
4631,0
4632,0
4633,0
4634,0
4635,0
4636,0
4637,0
4638,0
4639,1
4640,0
4641,0
4642,0
4643,0
4644,0
4645,0
4646,0
4647,0
4648,0
4649,0
4650,0
4651,0
4652,1
4653,0
4654,0
4655,1
4656,0
4657,0
4658,0
4659,0
4660,0
4661,0
4662,0
4663,1
4664,0
4665,1
4666,0
4667,1
4668,0
4669,1
4670,0
4671,0
4672,0
4673,0
4674,0
4675,0
4676,1
4677,0
4678,0
4679,0
4680,1
4681,1
4682,0
4683,0
4684,0
4685,0
4686,0
4687,0
4688,0
4689,0
4690,0
4691,0
4692,0
4693,0
4694,1
4695,0
4696,0
4697,0
4698,0
4699,0
4700,0
4701,0
4702,1
4703,0
4704,0
4705,1
4706,0
4707,0
4708,0
4709,0
4710,0
4711,0
4712,1
4713,0
4714,0
4715,0
4716,0
4717,0
4718,0
4719,1
4720,0
4721,0
4722,0
4723,1
4724,1
4725,0
4726,0
4727,0
4728,0
4729,1
4730,1
4731,0
4732,0
4733,0
4734,0
4735,0
4736,1
4737,0
4738,1
4739,0
4740,1
4741,1
4742,0
4743,1
4744,1
4745,0
4746,0
4747,0
4748,0
4749,0
4750,0
4751,0
4752,1
4753,1
4754,1
4755,0
4756,0
4757,0
4758,0
4759,0
4760,0
4761,0
4762,0
4763,1
4764,0
4765,1
4766,0
4767,0
4768,0
4769,1
4770,0
4771,0
4772,0
4773,1
4774,0
4775,1
4776,0
4777,1
4778,0
4779,0
4780,0
4781,1
4782,1
4783,1
4784,0
4785,0
4786,0
4787,1
4788,1
4789,1
4790,0
4791,0
4792,0
4793,0
4794,1
4795,1
4796,1
4797,0
4798,1
4799,1
4800,0
4801,1
4802,0
4803,1
4804,0
4805,0
4806,0
4807,0
4808,0
4809,1
4810,1
4811,0
4812,0
4813,0
4814,1
4815,1
4816,0
4817,0
4818,1
4819,1
4820,0
4821,0
4822,1
4823,0
4824,1
4825,1
4826,1
4827,0
4828,0
4829,0
4830,0
4831,0
4832,0
4833,1
4834,0
4835,0
4836,0
4837,1
4838,0
4839,0
4840,0
4841,0
4842,0
4843,1
4844,1
4845,0
4846,0
4847,1
4848,0
4849,0
4850,0
4851,0
4852,0
4853,1
4854,0
4855,0
4856,0
4857,1
4858,1
4859,0
4860,0
4861,0
4862,1
4863,1
4864,0
4865,0
4866,1
4867,0
4868,1
4869,0
4870,0
4871,0
4872,0
4873,0
4874,0
4875,0
4876,1
4877,0
4878,1
4879,0
4880,1
4881,1
4882,0
4883,1
4884,0
4885,0
4886,0
4887,1
4888,1
4889,0
4890,0
4891,0
4892,0
4893,0
4894,1
4895,1
4896,1
4897,0
4898,1
4899,0
4900,1
4901,1
4902,0
4903,0
4904,0
4905,0
4906,0
4907,0
4908,0
4909,1
4910,0
4911,0
4912,0
4913,0
4914,1
4915,0
4916,0
4917,0
4918,1
4919,1
4920,0
4921,1
4922,0
4923,0
4924,0
4925,0
4926,0
4927,0
4928,0
4929,0
4930,0
4931,0
4932,0
4933,0
4934,0
4935,0
4936,0
4937,0
4938,0
4939,1
4940,0
4941,1
4942,0
4943,0
4944,0
4945,0
4946,1
4947,0
4948,0
4949,0
4950,0
4951,0
4952,0
4953,0
4954,0
4955,0
4956,0
4957,0
4958,1
4959,0
4960,0
4961,1
4962,0
4963,0
4964,0
4965,0
4966,0
4967,0
4968,0
4969,0
4970,0
4971,1
4972,0
4973,0
4974,0
4975,0
4976,0
4977,0
4978,0
4979,0
4980,0
4981,0
4982,0
4983,0
4984,1
4985,0
4986,0
4987,1
4988,0
4989,0
4990,0
4991,0
4992,1
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0
4999,1
5000,0
5001,0
5002,0
5003,0
5004,0
5005,1
5006,0
5007,1
5008,0
5009,0
5010,0
5011,0
5012,0
5013,1
5014,0
5015,1
5016,0
5017,0
5018,1
5019,1
5020,0
5021,0
5022,0
5023,0
5024,0
5025,0
5026,1
5027,0
5028,0
5029,0
5030,0
5031,0
5032,0
5033,1
5034,0
5035,1
5036,0
5037,0
5038,0
5039,0
5040,1
5041,0
5042,0
5043,0
5044,1
5045,1
5046,1
5047,1
5048,1
5049,1
5050,1
5051,1
5052,1
5053,1
5054,1
5055,0
5056,0
5057,0
5058,1
5059,1
5060,1
5061,0
5062,1
5063,1
5064,0
5065,1
5066,0
5067,0
5068,0
5069,0
5070,1
5071,0
5072,0
5073,0
5074,0
5075,0
5076,0
5077,0
5078,1
5079,1
5080,0
5081,1
5082,1
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,1
5090,0
5091,0
5092,0
5093,0
5094,0
5095,1
5096,0
5097,0
5098,1
5099,0
5100,0
5101,1
5102,0
5103,0
5104,1
5105,0
5106,1
5107,0
5108,0
5109,0
5110,0
5111,0
5112,0
5113,1
5114,0
5115,1
5116,1
5117,0
5118,0
5119,1
5120,0
5121,1
5122,0
5123,0
5124,0
5125,0
5126,0
5127,1
5128,0
5129,0
5130,0
5131,0
5132,1
5133,1
5134,0
5135,1
5136,0
5137,1
5138,0
5139,0
5140,0
5141,0
5142,0
5143,1
5144,0
5145,0
5146,0
5147,0
5148,0
5149,0
5150,1
5151,0
5152,0
5153,0
5154,0
5155,0
5156,0
5157,0
5158,0
5159,0
5160,0
5161,0
5162,0
5163,0
5164,0
5165,1
5166,1
5167,0
5168,0
5169,0
5170,1
5171,1
5172,0
5173,1
5174,0
5175,0
5176,1
5177,0
5178,0
5179,0
5180,1
5181,0
5182,1
5183,0
5184,0
5185,0
5186,1
5187,0
5188,0
5189,1
5190,0
5191,0
5192,0
5193,0
5194,0
5195,0
5196,1
5197,0
5198,0
5199,0
5200,0
5201,0
5202,0
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,0
5216,1
5217,0
5218,1
5219,0
5220,1
5221,0
5222,0
5223,0
5224,0
5225,0
5226,1
5227,1
5228,0
5229,0
5230,1
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,0
5238,0
5239,1
5240,1
5241,0
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5248,0
5249,1
5250,1
5251,0
5252,0
5253,0
5254,0
5255,1
5256,0
5257,0
5258,0
5259,0
5260,0
5261,0
5262,0
5263,1
5264,1
5265,1
5266,0
5267,0
5268,1
5269,0
5270,0
5271,0
5272,0
5273,0
5274,0
5275,1
5276,0
5277,0
5278,1
5279,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,0
5286,0
5287,0
5288,0
5289,0
5290,1
5291,0
5292,0
5293,1
5294,0
5295,1
5296,1
5297,0
5298,1
5299,0
5300,0
5301,0
5302,0
5303,1
5304,0
5305,1
5306,1
5307,1
5308,0
5309,0
5310,1
5311,0
5312,0
5313,1
5314,1
5315,1
5316,0
5317,0
5318,0
5319,0
5320,1
5321,0
5322,0
5323,1
5324,0
5325,0
5326,0
5327,1
5328,0
5329,0
5330,0
5331,1
5332,1
5333,1
5334,0
5335,0
5336,0
5337,0
5338,0
5339,0
5340,1
5341,0
5342,0
5343,0
5344,0
5345,0
5346,1
5347,0
5348,0
5349,1
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5359,0
5360,0
5361,1
5362,0
5363,0
5364,0
5365,0
5366,0
5367,0
5368,0
5369,0
5370,1
5371,0
5372,0
5373,0
5374,0
5375,0
5376,0
5377,0
5378,1
5379,0
5380,0
5381,0
5382,0
5383,0
5384,1
5385,0
5386,0
5387,1
5388,0
5389,0
5390,0
5391,0
5392,0
5393,0
5394,0
5395,0
5396,0
5397,0
5398,0
5399,1
5400,0
5401,0
5402,0
5403,0
5404,0
5405,0
5406,0
5407,0
5408,1
5409,0
5410,0
5411,0
5412,0
5413,0
5414,0
5415,0
5416,0
5417,0
5418,1
5419,0
5420,1
5421,0
5422,0
5423,0
5424,0
5425,0
5426,1
5427,0
5428,0
5429,0
5430,0
5431,0
5432,1
5433,0
5434,0
5435,0
5436,0
5437,0
5438,0
5439,1
5440,0
5441,0
5442,0
5443,0
5444,0
5445,0
5446,1
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,1
5455,0
5456,0
5457,0
5458,0
5459,0
5460,0
5461,0
5462,1
5463,0
5464,1
5465,0
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,1
5478,0
5479,0
5480,0
5481,1
5482,0
5483,0
5484,0
5485,0
5486,1
5487,0
5488,1
5489,0
5490,1
5491,1
5492,0
5493,1
5494,0
5495,0
5496,1
5497,0
5498,0
5499,0
5500,1
5501,0
5502,1
5503,1
5504,0
5505,0
5506,0
5507,0
5508,0
5509,0
5510,0
5511,0
5512,0
5513,0
5514,0
5515,1
5516,0
5517,0
5518,0
5519,1
5520,0
5521,1
5522,0
5523,1
5524,0
5525,0
5526,0
5527,0
5528,0
5529,0
5530,0
5531,0
5532,1
5533,1
5534,0
5535,0
5536,1
5537,1
5538,1
5539,0
5540,0
5541,0
5542,0
5543,0
5544,1
5545,0
5546,1
5547,0
5548,0
5549,0
5550,1
5551,0
5552,1
5553,0
5554,1
5555,0
5556,0
5557,0
5558,0
5559,1
5560,1
5561,0
5562,0
5563,0
5564,0
5565,1
5566,0
5567,0
5568,0
5569,0
5570,0
5571,0
5572,0
5573,0
5574,0
5575,0
5576,0
5577,0
5578,1
5579,0
5580,1
5581,0
5582,0
5583,0
5584,0
5585,0
5586,0
5587,0
5588,0
5589,0
5590,1
5591,0
5592,0
5593,0
5594,0
5595,0
5596,1
5597,0
5598,0
5599,0
5600,0
5601,0
5602,0
5603,0
5604,1
5605,1
5606,1
5607,0
5608,0
5609,0
5610,0
5611,0
5612,0
5613,0
5614,0
5615,0
5616,1
5617,0
5618,1
5619,0
5620,0
5621,0
5622,1
5623,1
5624,0
5625,1
5626,0
5627,0
5628,1
5629,1
5630,0
5631,0
5632,0
5633,1
5634,0
5635,0
5636,0
5637,1
5638,1
5639,0
5640,1
5641,1
5642,0
5643,0
5644,0
5645,0
5646,0
5647,1
5648,1
5649,1
5650,0
5651,0
5652,0
5653,1
5654,0
5655,0
5656,0
5657,0
5658,0
5659,0
5660,0
5661,0
5662,1
5663,1
5664,0
5665,0
5666,1
5667,0
5668,0
5669,1
5670,0
5671,0
5672,0
5673,0
5674,0
5675,1
5676,0
5677,0
5678,0
5679,0
5680,0
5681,0
5682,0
5683,1
5684,0
5685,0
5686,0
5687,1
5688,0
5689,0
5690,0
5691,0
5692,0
5693,0
5694,0
5695,0
5696,0
5697,0
5698,0
5699,0
5700,0
5701,0
5702,0
5703,0
5704,0
5705,0
5706,0
5707,1
5708,0
5709,1
5710,1
5711,1
5712,0
5713,0
5714,1
5715,1
5716,0
5717,1
5718,1
5719,0
5720,0
5721,1
5722,0
5723,1
5724,0
5725,1
5726,1
5727,0
5728,0
5729,1
5730,0
5731,0
5732,0
5733,1
5734,0
5735,0
5736,1
5737,0
5738,0
5739,0
5740,1
5741,0
5742,0
5743,1
5744,0
5745,0
5746,0
5747,0
5748,0
5749,1
5750,0
5751,1
5752,0
5753,0
5754,1
5755,0
5756,1
5757,0
5758,0
5759,1
5760,0
5761,1
5762,0
5763,0
5764,1
5765,0
5766,0
5767,0
5768,0
5769,0
5770,0
5771,1
5772,0
5773,1
5774,1
5775,0
5776,1
5777,1
5778,1
5779,1
5780,1
5781,0
5782,0
5783,0
5784,1
5785,0
5786,1
5787,0
5788,1
5789,0
