index_oligo,OHE_pos9_A
2994,0
2995,1
2996,0
2997,0
2998,0
2999,1
3000,0
3001,0
3002,0
3003,0
3004,1
3005,0
3006,1
3007,1
3008,0
3009,0
3010,0
3011,1
3012,0
3013,0
3014,0
3015,0
3016,1
3017,0
3018,1
3019,0
3020,0
3021,0
3022,1
3023,0
3024,0
3025,1
3026,0
3027,0
3028,1
3029,1
3030,1
3031,0
3032,0
3033,0
3034,0
3035,0
3036,1
3037,0
3038,0
3039,0
3040,1
3041,1
3042,0
3043,0
3044,0
3045,0
3046,0
3047,1
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3057,1
3058,0
3059,0
3060,1
3061,0
3062,0
3063,0
3064,1
3065,0
3066,0
3067,0
3068,1
3069,0
3070,1
3071,1
3072,0
3073,1
3074,0
3075,0
3076,0
3077,1
3078,1
3079,0
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,0
3095,0
3096,1
3097,1
3098,0
3099,0
3100,0
3101,0
3102,0
3103,0
3104,1
3105,1
3106,0
3107,0
3108,0
3109,0
3110,0
3111,1
3112,0
3113,1
3114,0
3115,1
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,1
3124,0
3125,0
3126,0
3127,0
3128,0
3129,1
3130,0
3131,0
3132,1
3133,0
3134,0
3135,0
3136,0
3137,0
3138,0
3139,1
3140,0
3141,0
3142,1
3143,1
3144,0
3145,0
3146,0
3147,0
3148,0
3149,1
3150,0
3151,0
3152,0
3153,0
3154,1
3155,0
3156,0
3157,0
3158,0
3159,0
3160,0
3161,0
3162,0
3163,0
3164,0
3165,1
3166,0
3167,0
3168,0
3169,1
3170,0
3171,0
3172,0
3173,1
3174,1
3175,0
3176,0
3177,0
3178,0
3179,0
3180,0
3181,0
3182,0
3183,0
3184,0
3185,1
3186,0
3187,0
3188,0
3189,1
3190,0
3191,0
3192,1
3193,1
3194,1
3195,0
3196,1
3197,0
3198,1
3199,1
3200,0
3201,1
3202,1
3203,1
3204,1
3205,0
3206,0
3207,0
3208,0
3209,0
3210,0
3211,0
3212,0
3213,0
3214,0
3215,0
3216,0
3217,0
3218,0
3219,1
3220,1
3221,1
3222,0
3223,0
3224,1
3225,0
3226,1
3227,0
3228,0
3229,1
3230,1
3231,0
3232,0
3233,0
3234,1
3235,0
3236,0
3237,1
3238,0
3239,1
3240,0
3241,0
3242,1
3243,0
3244,0
3245,0
3246,1
3247,0
3248,0
3249,0
3250,0
3251,0
3252,1
3253,0
3254,0
3255,1
3256,0
3257,0
3258,0
3259,0
3260,0
3261,0
3262,0
3263,0
3264,1
3265,0
3266,0
3267,0
3268,0
3269,0
3270,0
3271,0
3272,1
3273,1
3274,0
3275,0
3276,0
3277,0
3278,1
3279,1
3280,0
3281,1
3282,0
3283,0
3284,0
3285,0
3286,0
3287,1
3288,0
3289,0
3290,0
3291,0
3292,0
3293,1
3294,0
3295,0
3296,0
3297,1
3298,1
3299,0
3300,0
3301,0
3302,0
3303,1
3304,0
3305,0
3306,0
3307,0
3308,0
3309,0
3310,1
3311,0
3312,1
3313,1
3314,1
3315,0
3316,0
3317,0
3318,0
3319,0
3320,0
3321,0
3322,0
3323,0
3324,1
3325,1
3326,1
3327,1
3328,1
3329,1
3330,1
3331,0
3332,0
3333,1
3334,1
3335,0
3336,0
3337,1
3338,0
3339,0
3340,0
3341,0
3342,0
3343,1
3344,1
3345,1
3346,0
3347,0
3348,1
3349,0
3350,0
3351,1
3352,0
3353,0
3354,0
3355,0
3356,0
3357,0
3358,0
3359,0
3360,0
3361,0
3362,1
3363,0
3364,0
3365,0
3366,0
3367,1
3368,1
3369,0
3370,0
3371,0
3372,1
3373,1
3374,0
3375,0
3376,0
3377,0
3378,0
3379,0
3380,0
3381,0
3382,0
3383,0
3384,0
3385,0
3386,1
3387,1
3388,0
3389,0
3390,0
3391,0
3392,0
3393,0
3394,0
3395,0
3396,0
3397,0
3398,0
3399,0
3400,0
3401,0
3402,1
3403,0
3404,1
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,0
3413,0
3414,0
3415,0
3416,0
3417,0
3418,1
3419,0
3420,0
3421,0
3422,0
3423,0
3424,0
3425,1
3426,0
3427,0
3428,0
3429,1
3430,0
3431,0
3432,1
3433,1
3434,1
3435,0
3436,0
3437,0
3438,1
3439,0
3440,0
3441,0
3442,0
3443,0
3444,1
3445,0
3446,0
3447,0
3448,0
3449,1
3450,0
3451,0
3452,1
3453,0
3454,0
3455,0
3456,0
3457,1
3458,0
3459,1
3460,0
3461,0
3462,1
3463,0
3464,0
3465,0
3466,0
3467,0
3468,0
3469,1
3470,0
3471,0
3472,0
3473,0
3474,0
3475,0
3476,1
3477,1
3478,1
3479,1
3480,0
3481,0
3482,1
3483,0
3484,0
3485,0
3486,1
3487,0
3488,0
3489,0
3490,0
3491,0
3492,0
3493,0
3494,0
3495,0
3496,0
3497,0
3498,1
3499,0
3500,1
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,0
3509,0
3510,0
3511,0
3512,0
3513,0
3514,0
3515,0
3516,1
3517,0
3518,0
3519,0
3520,0
3521,0
3522,1
3523,0
3524,0
3525,0
3526,0
3527,0
3528,0
3529,0
3530,0
3531,0
3532,0
3533,1
3534,0
3535,0
3536,0
3537,0
3538,0
3539,1
3540,1
3541,0
3542,0
3543,0
3544,1
3545,0
3546,0
3547,0
3548,0
3549,0
3550,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,0
3558,1
3559,0
3560,0
3561,1
3562,0
3563,1
3564,0
3565,0
3566,0
3567,0
3568,0
3569,0
3570,0
3571,0
3572,1
3573,1
3574,0
3575,0
3576,0
3577,0
3578,1
3579,1
3580,0
3581,1
3582,0
3583,0
3584,0
3585,0
3586,1
3587,0
3588,1
3589,0
3590,1
3591,1
3592,1
3593,0
3594,0
3595,1
3596,1
3597,0
3598,0
3599,0
3600,1
3601,1
3602,0
3603,0
3604,1
3605,1
3606,0
3607,0
3608,0
3609,1
3610,0
3611,0
3612,1
3613,0
3614,1
3615,0
3616,0
3617,1
3618,1
3619,0
3620,1
3621,1
3622,1
3623,0
3624,0
3625,1
3626,0
3627,1
3628,1
3629,1
3630,1
3631,0
3632,0
3633,0
3634,1
3635,0
3636,0
3637,0
3638,1
3639,1
3640,1
3641,0
3642,0
3643,0
3644,1
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,1
3652,0
3653,0
3654,0
3655,0
3656,1
3657,0
3658,0
3659,0
3660,0
3661,1
3662,0
3663,0
3664,0
3665,0
3666,0
3667,0
3668,0
3669,1
3670,0
3671,0
3672,0
3673,1
3674,0
3675,0
3676,0
3677,0
3678,1
3679,0
3680,0
3681,0
3682,1
3683,0
3684,0
3685,0
3686,0
3687,0
3688,1
3689,1
3690,1
3691,1
3692,0
3693,1
3694,1
3695,0
3696,0
3697,0
3698,0
3699,0
3700,0
3701,0
3702,0
3703,0
3704,1
3705,0
3706,0
3707,1
3708,0
3709,0
3710,0
3711,0
3712,0
3713,0
3714,0
3715,1
3716,0
3717,0
3718,1
3719,0
3720,0
3721,0
3722,0
3723,0
3724,0
3725,1
3726,0
3727,0
3728,0
3729,0
3730,0
3731,0
3732,0
3733,0
3734,1
3735,0
3736,1
3737,0
3738,0
3739,0
3740,0
3741,0
3742,0
3743,0
3744,1
3745,0
3746,1
3747,0
3748,1
3749,1
3750,0
3751,0
3752,0
3753,1
3754,0
3755,1
3756,0
3757,1
3758,0
3759,0
3760,0
3761,0
3762,0
3763,0
3764,0
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,0
3772,0
3773,0
3774,0
3775,0
3776,0
3777,1
3778,0
3779,0
3780,0
3781,0
3782,0
3783,0
3784,0
3785,0
3786,0
3787,1
3788,0
3789,0
3790,1
3791,0
3792,0
3793,0
3794,0
3795,0
3796,0
3797,1
3798,1
3799,0
3800,0
3801,0
3802,1
3803,0
3804,0
3805,1
3806,0
3807,0
3808,0
3809,0
3810,0
3811,0
3812,0
3813,1
3814,1
3815,0
3816,1
3817,0
3818,0
3819,0
3820,0
3821,0
3822,0
3823,0
3824,1
3825,1
3826,0
3827,0
3828,1
3829,1
3830,0
3831,0
3832,0
3833,0
3834,0
3835,0
3836,0
3837,1
3838,0
3839,0
3840,0
3841,1
3842,1
3843,0
3844,0
3845,0
3846,1
3847,0
3848,0
3849,1
3850,0
3851,0
3852,0
3853,1
3854,0
3855,0
3856,1
3857,0
3858,0
3859,0
3860,0
3861,0
3862,0
3863,0
3864,0
3865,0
3866,1
3867,1
3868,0
3869,1
3870,0
3871,1
3872,0
3873,1
3874,0
3875,0
3876,0
3877,1
3878,0
3879,0
3880,0
3881,0
3882,1
3883,0
3884,1
3885,1
3886,1
3887,0
3888,0
3889,0
3890,1
3891,0
3892,0
3893,0
3894,0
3895,1
3896,1
3897,1
3898,0
3899,0
3900,0
3901,0
3902,0
3903,0
3904,1
3905,0
3906,0
3907,1
3908,0
3909,0
3910,0
3911,0
3912,0
3913,1
3914,0
3915,0
3916,0
3917,0
3918,0
3919,0
3920,1
3921,0
3922,0
3923,0
3924,1
3925,0
3926,0
3927,0
3928,0
3929,0
3930,0
3931,1
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,0
3944,0
3945,1
3946,0
3947,0
3948,1
3949,0
3950,0
3951,0
3952,0
3953,0
3954,1
3955,1
3956,1
3957,0
3958,0
3959,0
3960,0
3961,1
3962,1
3963,0
3964,0
3965,0
3966,0
3967,0
3968,0
3969,0
3970,0
3971,1
3972,1
3973,0
3974,0
3975,0
3976,0
3977,0
3978,0
3979,1
3980,0
3981,0
3982,1
3983,0
3984,0
3985,1
3986,0
3987,0
3988,0
3989,0
3990,0
3991,1
3992,0
3993,1
3994,0
3995,0
3996,1
3997,1
3998,0
3999,0
4000,0
4001,0
4002,0
4003,1
4004,0
4005,0
4006,0
4007,0
4008,0
4009,0
4010,1
4011,0
4012,0
4013,0
4014,0
4015,0
4016,0
4017,0
4018,0
4019,0
4020,0
4021,0
4022,0
4023,0
4024,0
4025,1
4026,1
4027,0
4028,0
4029,0
4030,0
4031,0
4032,0
4033,0
4034,1
4035,0
4036,0
4037,0
4038,1
4039,0
4040,1
4041,0
4042,1
4043,0
4044,1
4045,0
4046,0
4047,1
4048,0
4049,0
4050,1
4051,1
4052,1
4053,0
4054,0
4055,0
4056,0
4057,1
4058,1
4059,0
4060,0
4061,0
4062,0
4063,0
4064,1
4065,0
4066,0
4067,0
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,0
4075,0
4076,1
4077,1
4078,1
4079,1
4080,1
4081,1
4082,0
4083,0
4084,1
4085,1
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,0
4093,1
4094,0
4095,0
4096,0
4097,0
4098,0
4099,0
4100,0
4101,1
4102,1
4103,0
4104,0
4105,0
4106,0
4107,0
4108,0
4109,0
4110,0
4111,1
4112,0
4113,1
4114,0
4115,0
4116,0
4117,0
4118,0
4119,0
4120,0
4121,0
4122,0
4123,1
4124,0
4125,0
4126,0
4127,1
4128,1
4129,0
4130,0
4131,0
4132,0
4133,1
4134,0
4135,0
4136,0
4137,1
4138,0
4139,1
4140,0
4141,0
4142,0
4143,0
4144,0
4145,0
4146,0
4147,0
4148,0
4149,1
4150,1
4151,0
4152,1
4153,0
4154,0
4155,0
4156,0
4157,0
4158,1
4159,0
4160,1
4161,0
4162,0
4163,0
4164,0
4165,0
4166,0
4167,0
4168,0
4169,0
4170,0
4171,0
4172,1
4173,0
4174,0
4175,0
4176,1
4177,1
4178,1
4179,1
4180,0
4181,0
4182,0
4183,0
4184,0
4185,0
4186,0
4187,0
4188,0
4189,0
4190,0
4191,0
4192,0
4193,0
4194,0
4195,0
4196,0
4197,0
4198,0
4199,0
4200,0
4201,1
4202,1
4203,0
4204,0
4205,0
4206,0
4207,0
4208,1
4209,1
4210,1
4211,0
4212,0
4213,0
4214,1
4215,0
4216,0
4217,0
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,1
4225,0
4226,1
4227,0
4228,1
4229,0
4230,0
4231,0
4232,0
4233,0
4234,0
4235,0
4236,0
4237,0
4238,0
4239,0
4240,0
4241,1
4242,1
4243,1
4244,0
4245,1
4246,1
4247,1
4248,1
4249,0
4250,1
4251,1
4252,1
4253,0
4254,1
4255,0
4256,1
4257,1
4258,1
4259,0
4260,1
4261,0
4262,1
4263,0
4264,0
4265,1
4266,0
4267,1
4268,1
4269,0
4270,1
4271,0
4272,1
4273,0
4274,1
4275,0
4276,0
4277,0
4278,0
4279,0
4280,1
4281,0
4282,1
4283,0
4284,0
4285,1
4286,1
4287,1
4288,1
4289,1
4290,0
4291,0
4292,0
4293,1
4294,0
4295,1
4296,0
4297,0
4298,1
4299,0
4300,0
4301,0
4302,0
4303,0
4304,1
4305,0
4306,0
4307,0
4308,0
4309,1
4310,0
4311,0
4312,1
4313,1
4314,0
4315,0
4316,1
4317,1
4318,1
4319,0
4320,1
4321,1
4322,0
4323,0
4324,0
4325,0
4326,1
4327,1
4328,1
4329,1
4330,1
4331,1
4332,1
4333,1
4334,0
4335,0
4336,1
4337,1
4338,0
4339,0
4340,0
4341,0
4342,0
4343,0
4344,1
4345,1
4346,0
4347,0
4348,0
4349,0
4350,0
4351,0
4352,0
4353,0
4354,1
4355,1
4356,1
4357,1
4358,1
4359,1
4360,0
4361,0
4362,0
4363,0
4364,0
4365,1
4366,0
4367,0
4368,0
4369,0
4370,0
4371,0
4372,1
4373,1
4374,0
4375,0
4376,0
4377,0
4378,0
4379,0
4380,1
4381,0
4382,0
4383,0
4384,1
4385,0
4386,0
4387,1
4388,0
4389,0
4390,0
4391,0
4392,0
4393,1
4394,0
4395,0
4396,1
4397,1
4398,0
4399,0
4400,1
4401,0
4402,0
4403,0
4404,0
4405,0
4406,0
4407,0
4408,1
4409,0
4410,1
4411,0
4412,1
4413,0
4414,0
4415,0
4416,0
4417,1
4418,0
4419,0
4420,0
4421,0
4422,0
4423,0
4424,0
4425,0
4426,0
4427,0
4428,0
4429,0
4430,0
4431,1
4432,0
4433,0
4434,0
4435,1
4436,0
4437,0
4438,0
4439,0
4440,0
4441,0
4442,0
4443,0
4444,1
4445,0
4446,0
4447,0
4448,1
4449,0
4450,0
4451,1
4452,0
4453,0
4454,0
4455,0
4456,0
4457,0
4458,0
4459,0
4460,1
4461,0
4462,0
4463,1
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,0
4472,0
4473,0
4474,1
4475,0
4476,0
4477,0
4478,0
4479,1
4480,0
4481,0
4482,0
4483,0
4484,0
4485,1
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,1
4495,0
4496,1
4497,0
4498,0
4499,0
4500,0
4501,0
4502,1
4503,1
4504,1
4505,0
4506,0
4507,0
4508,0
4509,1
4510,0
4511,0
4512,0
4513,0
4514,1
4515,0
4516,1
4517,0
4518,0
4519,0
4520,1
4521,1
4522,1
4523,1
4524,0
4525,1
4526,0
4527,1
4528,0
4529,0
4530,1
4531,1
4532,0
4533,1
4534,1
4535,0
4536,0
4537,0
4538,0
4539,1
4540,0
4541,0
4542,1
4543,1
4544,1
4545,0
4546,0
4547,0
4548,1
4549,1
4550,0
4551,0
4552,1
4553,0
4554,0
4555,1
4556,0
4557,0
4558,1
4559,0
4560,1
4561,1
4562,0
4563,0
4564,0
4565,0
4566,1
4567,0
4568,1
4569,0
4570,0
4571,0
4572,0
4573,0
4574,0
4575,1
4576,0
4577,0
4578,0
4579,0
4580,0
4581,1
4582,1
4583,1
4584,1
4585,1
4586,0
4587,0
4588,0
4589,0
4590,1
4591,0
4592,0
4593,0
4594,0
4595,1
4596,1
4597,0
4598,0
4599,0
4600,1
4601,0
4602,0
4603,0
4604,0
4605,1
4606,1
4607,0
4608,0
4609,0
4610,0
4611,0
4612,0
4613,0
4614,0
4615,0
4616,0
4617,0
4618,0
4619,0
4620,0
4621,0
4622,0
4623,0
4624,0
4625,0
4626,0
4627,0
4628,0
4629,0
4630,0
4631,0
4632,1
4633,1
4634,0
4635,0
4636,0
4637,0
4638,1
4639,0
4640,1
4641,0
4642,1
4643,0
4644,0
4645,1
4646,1
4647,0
4648,1
4649,0
4650,0
4651,0
4652,0
4653,0
4654,0
4655,0
4656,1
4657,0
4658,0
4659,0
4660,0
4661,0
4662,0
4663,0
4664,0
4665,0
4666,0
4667,0
4668,1
4669,0
4670,0
4671,0
4672,0
4673,1
4674,0
4675,0
4676,0
4677,1
4678,0
4679,0
4680,0
4681,1
4682,1
4683,0
4684,1
4685,0
4686,0
4687,0
4688,1
4689,0
4690,0
4691,1
4692,1
4693,0
4694,0
4695,0
4696,0
4697,0
4698,0
4699,0
4700,1
4701,0
4702,0
4703,1
4704,0
4705,0
4706,1
4707,0
4708,1
4709,0
4710,0
4711,1
4712,1
4713,0
4714,0
4715,0
4716,0
4717,0
4718,0
4719,0
4720,0
4721,0
4722,0
4723,0
4724,0
4725,0
4726,0
4727,0
4728,0
4729,1
4730,0
4731,0
4732,0
4733,0
4734,1
4735,0
4736,0
4737,1
4738,0
4739,0
4740,1
4741,0
4742,1
4743,0
4744,0
4745,0
4746,0
4747,1
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,0
4756,0
4757,0
4758,0
4759,0
4760,0
4761,0
4762,0
4763,0
4764,0
4765,0
4766,0
4767,0
4768,1
4769,0
4770,0
4771,1
4772,0
4773,0
4774,0
4775,0
4776,0
4777,0
4778,0
4779,1
4780,0
4781,0
4782,0
4783,0
4784,0
4785,0
4786,0
4787,0
4788,0
4789,0
4790,0
4791,0
4792,0
4793,0
4794,0
4795,0
4796,1
4797,0
4798,0
4799,0
4800,0
4801,0
4802,1
4803,1
4804,0
4805,0
4806,0
4807,1
4808,0
4809,1
4810,1
4811,0
4812,0
4813,1
4814,0
4815,1
4816,0
4817,1
4818,0
4819,0
4820,1
4821,0
4822,0
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,0
4830,0
4831,0
4832,0
4833,1
4834,0
4835,1
4836,0
4837,0
4838,1
4839,0
4840,0
4841,0
4842,1
4843,1
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,0
4852,1
4853,1
4854,0
4855,0
4856,1
4857,0
4858,0
4859,0
4860,0
4861,0
4862,0
4863,0
4864,0
4865,1
4866,0
4867,1
4868,0
4869,0
4870,0
4871,0
4872,0
4873,0
4874,1
4875,0
4876,0
4877,0
4878,1
4879,0
4880,1
4881,1
4882,0
4883,0
4884,0
4885,1
4886,0
4887,0
4888,1
4889,0
4890,0
4891,1
4892,0
4893,1
4894,0
4895,0
4896,0
4897,1
4898,0
4899,1
4900,0
4901,0
4902,0
4903,0
4904,1
4905,0
4906,0
4907,1
4908,0
4909,0
4910,0
4911,0
4912,1
4913,0
4914,0
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,1
4922,0
4923,1
4924,1
4925,0
4926,0
4927,0
4928,0
4929,0
4930,1
4931,1
4932,1
4933,1
4934,0
4935,0
4936,1
4937,1
4938,0
4939,0
4940,0
4941,1
4942,0
4943,0
4944,0
4945,1
4946,1
4947,0
4948,0
4949,1
4950,0
4951,0
4952,1
4953,0
4954,0
4955,1
4956,0
4957,0
4958,0
4959,0
4960,0
4961,0
4962,0
4963,0
4964,1
4965,1
4966,0
4967,1
4968,1
4969,0
4970,0
4971,0
4972,0
4973,0
4974,0
4975,0
4976,1
4977,0
4978,0
4979,1
4980,0
4981,0
4982,0
4983,0
4984,1
4985,0
4986,0
4987,0
4988,1
4989,0
4990,1
4991,0
4992,0
4993,0
4994,1
4995,0
4996,0
4997,1
4998,0
4999,0
5000,0
5001,0
5002,0
5003,0
5004,0
5005,1
5006,0
5007,0
5008,1
5009,0
5010,1
5011,0
5012,0
5013,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0
5022,0
5023,1
5024,0
5025,0
5026,0
5027,0
5028,1
5029,0
5030,1
5031,0
5032,0
5033,0
5034,0
5035,0
5036,1
5037,0
5038,1
5039,0
5040,0
5041,1
5042,0
5043,0
5044,0
5045,1
5046,1
5047,0
5048,0
5049,0
5050,0
5051,0
5052,0
5053,0
5054,0
5055,0
5056,0
5057,0
5058,0
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,0
5074,1
5075,0
5076,0
5077,0
5078,0
5079,1
5080,0
5081,0
5082,1
5083,0
5084,0
5085,1
5086,1
5087,0
5088,0
5089,1
5090,1
5091,0
5092,0
5093,0
5094,0
5095,1
5096,0
5097,0
5098,0
5099,1
5100,0
5101,0
5102,0
5103,0
5104,0
5105,0
5106,0
5107,1
5108,0
5109,0
5110,0
5111,0
5112,0
5113,0
5114,0
5115,0
5116,1
5117,0
5118,0
5119,0
5120,0
5121,1
5122,1
5123,0
5124,0
5125,0
5126,0
5127,1
5128,0
5129,0
5130,1
5131,0
5132,0
5133,1
5134,0
5135,0
5136,0
5137,0
5138,1
5139,1
5140,0
5141,1
5142,0
5143,0
5144,0
5145,1
5146,0
5147,0
5148,0
5149,0
5150,1
5151,0
5152,0
5153,0
5154,0
5155,1
5156,1
5157,1
5158,1
5159,0
5160,1
5161,1
5162,0
5163,0
5164,0
5165,0
5166,1
5167,0
5168,0
5169,1
5170,1
5171,1
5172,0
5173,1
5174,1
5175,1
5176,1
5177,1
5178,0
5179,0
5180,0
5181,0
5182,0
5183,0
5184,1
5185,0
5186,1
5187,0
5188,0
5189,1
5190,1
5191,0
5192,0
5193,0
5194,0
5195,0
5196,0
5197,1
5198,0
5199,1
5200,0
5201,1
5202,0
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0
5209,1
5210,0
5211,0
5212,0
5213,0
5214,1
5215,0
5216,0
5217,0
5218,0
5219,1
5220,1
5221,0
5222,1
5223,0
5224,1
5225,0
5226,1
5227,0
5228,0
5229,0
5230,1
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,0
5238,1
5239,0
5240,0
5241,0
5242,0
5243,0
5244,0
5245,0
5246,1
5247,0
5248,1
5249,0
5250,0
5251,0
5252,0
5253,1
5254,0
5255,0
5256,1
5257,0
5258,0
5259,1
5260,0
5261,0
5262,0
5263,0
5264,0
5265,0
5266,0
5267,1
5268,0
5269,0
5270,0
5271,1
5272,0
5273,0
5274,0
5275,0
5276,0
5277,0
5278,1
5279,0
5280,1
5281,1
5282,1
5283,1
5284,0
5285,1
5286,0
5287,0
5288,0
5289,0
5290,0
5291,1
5292,0
5293,0
5294,0
5295,0
5296,0
5297,0
5298,0
5299,0
5300,0
5301,1
5302,0
5303,0
5304,0
5305,1
5306,0
5307,0
5308,0
5309,0
5310,1
5311,0
5312,0
5313,0
5314,0
5315,0
5316,0
5317,0
5318,0
5319,0
5320,1
5321,0
5322,0
5323,0
5324,0
5325,0
5326,0
5327,0
5328,1
5329,1
5330,0
5331,1
5332,0
5333,0
5334,1
5335,0
5336,1
5337,0
5338,0
5339,1
5340,1
5341,0
5342,0
5343,0
5344,0
5345,1
5346,0
5347,0
5348,0
5349,1
5350,1
5351,0
5352,0
5353,0
5354,0
5355,0
5356,1
5357,0
5358,0
5359,0
5360,0
5361,0
5362,0
5363,1
5364,1
5365,0
5366,1
5367,1
5368,1
5369,0
5370,0
5371,1
5372,0
5373,0
5374,1
5375,0
5376,1
5377,1
5378,1
5379,0
5380,0
5381,0
5382,0
5383,1
5384,0
5385,0
5386,0
5387,1
5388,1
5389,0
5390,0
5391,0
5392,0
5393,0
5394,1
5395,0
5396,0
5397,0
5398,0
5399,0
5400,0
5401,1
5402,1
5403,0
5404,1
5405,1
5406,1
5407,0
5408,0
5409,1
5410,0
5411,0
5412,1
5413,0
5414,1
5415,0
5416,1
5417,0
5418,0
5419,0
5420,0
5421,1
5422,0
5423,0
5424,0
5425,1
5426,1
5427,0
5428,0
5429,0
5430,0
5431,1
5432,0
5433,1
5434,1
5435,0
5436,0
5437,0
5438,0
5439,0
5440,0
5441,1
5442,0
5443,0
5444,0
5445,1
5446,1
5447,0
5448,0
5449,0
5450,1
5451,1
5452,0
5453,0
5454,0
5455,0
5456,0
5457,0
5458,1
5459,0
5460,0
5461,0
5462,1
5463,0
5464,1
5465,0
5466,0
5467,0
5468,0
5469,0
5470,0
5471,1
5472,1
5473,0
5474,0
5475,0
5476,0
5477,0
5478,0
5479,0
5480,1
5481,0
5482,0
5483,0
5484,1
5485,0
5486,0
5487,0
5488,0
5489,0
5490,0
5491,0
5492,0
5493,0
5494,0
5495,1
5496,0
5497,1
5498,0
5499,0
5500,0
5501,0
5502,0
5503,1
5504,0
5505,0
5506,0
5507,0
5508,0
5509,0
5510,0
5511,0
5512,0
5513,0
5514,1
5515,0
5516,0
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,1
5524,0
5525,0
5526,0
5527,0
5528,0
5529,0
5530,1
5531,0
5532,0
5533,0
5534,0
5535,0
5536,0
5537,1
5538,0
5539,0
5540,1
5541,0
5542,0
5543,0
5544,0
5545,0
5546,0
5547,0
5548,0
5549,1
5550,0
5551,0
5552,0
5553,0
5554,0
5555,0
5556,0
5557,0
5558,0
5559,0
5560,0
5561,0
5562,0
5563,0
5564,1
5565,1
5566,0
5567,0
5568,0
5569,0
5570,0
5571,0
5572,0
5573,0
5574,1
5575,0
5576,0
5577,0
5578,0
5579,0
5580,1
5581,1
5582,1
5583,0
5584,0
5585,0
5586,0
5587,0
5588,0
5589,1
5590,0
5591,0
5592,0
5593,0
5594,1
5595,0
5596,0
5597,0
5598,0
5599,0
5600,0
5601,0
5602,0
5603,0
5604,0
5605,0
5606,0
5607,1
5608,0
5609,0
5610,0
5611,1
5612,1
5613,1
5614,0
5615,0
5616,0
5617,0
5618,1
5619,1
5620,0
5621,0
5622,1
5623,0
5624,0
5625,0
5626,0
5627,0
5628,0
5629,1
5630,0
5631,0
5632,0
5633,0
5634,0
5635,1
5636,0
5637,0
5638,1
5639,0
5640,0
5641,1
5642,0
5643,0
5644,1
5645,1
5646,0
5647,0
5648,0
5649,0
5650,1
5651,0
5652,0
5653,0
5654,0
5655,0
5656,0
5657,0
5658,1
5659,0
5660,1
5661,0
5662,0
5663,0
5664,1
5665,0
5666,1
5667,0
5668,0
5669,1
5670,0
5671,1
5672,0
5673,1
5674,0
5675,1
5676,1
5677,0
5678,1
5679,0
5680,0
5681,1
5682,0
5683,0
5684,1
5685,0
5686,0
5687,0
5688,1
5689,0
5690,0
5691,0
5692,0
5693,1
5694,1
5695,0
5696,0
5697,0
5698,0
5699,0
5700,0
5701,1
5702,0
5703,0
5704,1
5705,1
5706,0
5707,1
5708,1
5709,0
5710,0
5711,0
5712,1
5713,1
5714,0
5715,0
5716,1
5717,0
5718,0
5719,0
5720,0
5721,0
5722,0
5723,0
5724,0
5725,0
5726,0
5727,0
5728,1
5729,0
5730,0
5731,0
5732,1
5733,0
5734,0
5735,0
5736,0
5737,0
5738,0
5739,0
5740,0
5741,1
5742,0
5743,0
5744,1
5745,0
5746,0
5747,1
5748,0
5749,0
5750,0
5751,0
5752,1
5753,0
5754,0
5755,0
5756,0
5757,0
5758,0
5759,1
5760,1
5761,0
5762,1
5763,0
5764,0
5765,1
5766,1
5767,0
5768,0
5769,0
5770,0
5771,0
5772,0
5773,0
5774,0
5775,0
5776,0
5777,0
5778,0
5779,0
5780,0
5781,1
5782,0
5783,0
5784,0
5785,1
5786,0
5787,0
5788,1
5789,0
